episode,episode_reward,loss,avg_reward_100,max_reward,episode_steps,timestamp
6298,16.000,-0.227611,16.000,16.000,625,2026-03-17T20:54:38.986330
6299,16.000,-0.227565,16.000,16.000,625,2026-03-17T20:54:39.066330
6300,16.000,-0.227601,16.000,16.000,625,2026-03-17T20:54:39.159848
6301,16.000,-0.227743,16.000,16.000,625,2026-03-17T20:54:39.249060
6302,16.000,-0.227682,16.000,16.000,625,2026-03-17T20:54:39.333113
6303,16.000,-0.227600,16.000,16.000,625,2026-03-17T20:54:39.413160
6304,16.000,-0.227706,16.000,16.000,625,2026-03-17T20:54:39.493114
6305,16.000,-0.227666,16.000,16.000,625,2026-03-17T20:54:39.573183
6306,16.000,-0.227646,16.000,16.000,625,2026-03-17T20:54:39.666587
6307,16.000,-0.227679,16.000,16.000,625,2026-03-17T20:54:39.760684
6308,16.000,-0.227745,16.000,16.000,625,2026-03-17T20:54:39.840044
6309,16.000,-0.227766,16.000,16.000,625,2026-03-17T20:54:39.933485
6310,16.000,-0.227831,16.000,16.000,625,2026-03-17T20:54:40.026874
6311,16.000,-0.227792,16.000,16.000,625,2026-03-17T20:54:40.116367
6312,16.000,-0.227840,16.000,16.000,625,2026-03-17T20:54:40.219283
6313,16.000,-0.227826,16.000,16.000,625,2026-03-17T20:54:40.305249
6314,16.000,-0.227938,16.000,16.000,625,2026-03-17T20:54:40.384290
6315,16.000,-0.227428,16.000,16.000,625,2026-03-17T20:54:40.467728
6316,16.000,-0.227354,16.000,16.000,625,2026-03-17T20:54:40.558694
6317,16.000,-0.227688,16.000,16.000,625,2026-03-17T20:54:40.640887
6318,16.000,-0.227702,16.000,16.000,625,2026-03-17T20:54:40.733717
6319,16.000,-0.227479,16.000,16.000,625,2026-03-17T20:54:40.813624
6320,16.000,-0.227557,16.000,16.000,625,2026-03-17T20:54:40.903820
6321,16.000,-0.227381,16.000,16.000,625,2026-03-17T20:54:40.991329
6322,16.000,-0.227342,16.000,16.000,625,2026-03-17T20:54:41.067097
6323,16.000,-0.227395,16.000,16.000,625,2026-03-17T20:54:41.169166
6324,16.000,-0.227419,16.000,16.000,625,2026-03-17T20:54:41.253807
6325,16.000,-0.227730,16.000,16.000,625,2026-03-17T20:54:41.347453
6326,16.000,-0.227467,16.000,16.000,625,2026-03-17T20:54:41.432717
6327,16.000,-0.227454,16.000,16.000,625,2026-03-17T20:54:41.522714
6328,16.000,-0.227352,16.000,16.000,625,2026-03-17T20:54:41.600697
6329,16.000,-0.227468,16.000,16.000,625,2026-03-17T20:54:41.697330
6330,16.000,-0.227506,16.000,16.000,625,2026-03-17T20:54:41.787023
6331,16.000,-0.227636,16.000,16.000,625,2026-03-17T20:54:41.880456
6332,16.000,-0.227680,16.000,16.000,625,2026-03-17T20:54:41.969482
6333,16.000,-0.227624,16.000,16.000,625,2026-03-17T20:54:42.053965
6334,16.000,-0.227701,16.000,16.000,625,2026-03-17T20:54:42.143662
6335,16.000,-0.227595,16.000,16.000,625,2026-03-17T20:54:42.227637
6336,16.000,-0.227847,16.000,16.000,625,2026-03-17T20:54:42.312422
6337,16.000,-0.227839,16.000,16.000,625,2026-03-17T20:54:42.387692
6338,16.000,-0.227837,16.000,16.000,625,2026-03-17T20:54:42.480998
6339,16.000,-0.227846,16.000,16.000,625,2026-03-17T20:54:42.560982
6340,16.000,-0.227834,16.000,16.000,625,2026-03-17T20:54:42.643466
6341,16.000,-0.227882,16.000,16.000,625,2026-03-17T20:54:42.729096
6342,16.000,-0.227840,16.000,16.000,625,2026-03-17T20:54:42.810940
6343,16.000,-0.227889,16.000,16.000,625,2026-03-17T20:54:42.893998
6344,16.000,-0.227850,16.000,16.000,625,2026-03-17T20:54:42.974404
6345,16.000,-0.227718,16.000,16.000,625,2026-03-17T20:54:43.054378
6346,16.000,-0.227874,16.000,16.000,625,2026-03-17T20:54:43.134592
6347,16.000,-0.227848,16.000,16.000,625,2026-03-17T20:54:43.217894
6348,16.000,-0.227823,16.000,16.000,625,2026-03-17T20:54:43.309501
6349,16.000,-0.227804,16.000,16.000,625,2026-03-17T20:54:43.387984
6350,16.000,-0.227740,16.000,16.000,625,2026-03-17T20:54:43.468044
6351,16.000,-0.227786,16.000,16.000,625,2026-03-17T20:54:43.555598
6352,16.000,-0.227710,16.000,16.000,625,2026-03-17T20:54:43.639090
6353,16.000,-0.227715,16.000,16.000,625,2026-03-17T20:54:43.721352
6354,16.000,-0.227710,16.000,16.000,625,2026-03-17T20:54:43.801526
6355,16.000,-0.227804,16.000,16.000,625,2026-03-17T20:54:43.881354
6356,16.000,-0.227682,16.000,16.000,625,2026-03-17T20:54:43.964722
6357,16.000,-0.227755,16.000,16.000,625,2026-03-17T20:54:44.056887
6358,16.000,-0.227794,16.000,16.000,625,2026-03-17T20:54:44.134946
6359,16.000,-0.227761,16.000,16.000,625,2026-03-17T20:54:44.226526
6360,16.000,-0.227756,16.000,16.000,625,2026-03-17T20:54:44.308356
6361,16.000,-0.227722,16.000,16.000,625,2026-03-17T20:54:44.396967
6362,16.000,-0.227717,16.000,16.000,625,2026-03-17T20:54:44.492461
6363,16.000,-0.227693,16.000,16.000,625,2026-03-17T20:54:44.582750
6364,16.000,-0.227652,16.000,16.000,625,2026-03-17T20:54:44.672122
6365,16.000,-0.227661,16.000,16.000,625,2026-03-17T20:54:44.760195
6366,16.000,-0.227735,16.000,16.000,625,2026-03-17T20:54:44.844586
6367,16.000,-0.227691,16.000,16.000,625,2026-03-17T20:54:44.921978
6368,16.000,-0.227697,16.000,16.000,625,2026-03-17T20:54:45.001870
6369,16.000,-0.227775,16.000,16.000,625,2026-03-17T20:54:45.081929
6370,16.000,-0.227820,16.000,16.000,625,2026-03-17T20:54:45.161895
6371,16.000,-0.227859,16.000,16.000,625,2026-03-17T20:54:45.257548
6372,16.000,-0.227915,16.000,16.000,625,2026-03-17T20:54:45.335275
6373,16.000,-0.227442,16.000,16.000,625,2026-03-17T20:54:45.415217
6374,16.000,-0.227409,16.000,16.000,625,2026-03-17T20:54:45.495464
6375,16.000,-0.227803,16.000,16.000,625,2026-03-17T20:54:45.588755
6376,16.000,-0.227614,16.000,16.000,625,2026-03-17T20:54:45.668802
6377,16.000,-0.227440,16.000,16.000,625,2026-03-17T20:54:45.748875
6378,16.000,-0.227520,16.000,16.000,625,2026-03-17T20:54:45.828819
6379,16.000,-0.227713,16.000,16.000,625,2026-03-17T20:54:45.908906
6380,16.000,-0.227520,16.000,16.000,625,2026-03-17T20:54:46.001835
6381,16.000,-0.227594,16.000,16.000,625,2026-03-17T20:54:46.086299
6382,16.000,-0.227685,16.000,16.000,625,2026-03-17T20:54:46.162254
6383,16.000,-0.227527,16.000,16.000,625,2026-03-17T20:54:46.255211
6384,16.000,-0.227374,16.000,16.000,625,2026-03-17T20:54:46.322290
6385,16.000,-0.227915,16.000,16.000,625,2026-03-17T20:54:46.415642
6386,16.000,-0.227382,16.000,16.000,625,2026-03-17T20:54:46.501761
6387,16.000,-0.227375,16.000,16.000,625,2026-03-17T20:54:46.575797
6388,16.000,-0.227417,16.000,16.000,625,2026-03-17T20:54:46.655780
6389,16.000,-0.227513,16.000,16.000,625,2026-03-17T20:54:46.749269
6390,16.000,-0.227545,16.000,16.000,625,2026-03-17T20:54:46.829361
6391,16.000,-0.227477,16.000,16.000,625,2026-03-17T20:54:46.916804
6392,16.000,-0.227537,16.000,16.000,625,2026-03-17T20:54:47.002533
6393,16.000,-0.227703,16.000,16.000,625,2026-03-17T20:54:47.082544
6394,16.000,-0.227576,16.000,16.000,625,2026-03-17T20:54:47.162515
6395,16.000,-0.227602,16.000,16.000,625,2026-03-17T20:54:47.242566
6396,16.000,-0.227676,16.000,16.000,625,2026-03-17T20:54:47.322615
6397,16.000,-0.227771,16.000,16.000,625,2026-03-17T20:54:47.402834
6398,16.000,-0.227754,16.000,16.000,625,2026-03-17T20:54:47.482785
6399,16.000,-0.227794,16.000,16.000,625,2026-03-17T20:54:47.566216
6400,16.000,-0.227765,16.000,16.000,625,2026-03-17T20:54:47.659910
6401,16.000,-0.227622,16.000,16.000,625,2026-03-17T20:54:47.748691
6402,16.000,-0.227599,16.000,16.000,625,2026-03-17T20:54:47.832602
6403,16.000,-0.227553,16.000,16.000,625,2026-03-17T20:54:47.909502
6404,16.000,-0.227539,16.000,16.000,625,2026-03-17T20:54:47.993278
6405,16.000,-0.227624,16.000,16.000,625,2026-03-17T20:54:48.082861
6406,16.000,-0.227715,16.000,16.000,625,2026-03-17T20:54:48.166619
6407,16.000,-0.227633,16.000,16.000,625,2026-03-17T20:54:48.243004
6408,16.000,-0.227646,16.000,16.000,625,2026-03-17T20:54:48.336502
6409,16.000,-0.227596,16.000,16.000,625,2026-03-17T20:54:48.416431
6410,16.000,-0.227623,16.000,16.000,625,2026-03-17T20:54:48.496646
6411,16.000,-0.227581,16.000,16.000,625,2026-03-17T20:54:48.588103
6412,16.000,-0.227598,16.000,16.000,625,2026-03-17T20:54:48.666429
6413,16.000,-0.227708,16.000,16.000,625,2026-03-17T20:54:48.736514
6414,16.000,-0.227750,16.000,16.000,625,2026-03-17T20:54:48.829807
6415,16.000,-0.227924,16.000,16.000,625,2026-03-17T20:54:48.909843
6416,16.000,-0.227655,16.000,16.000,625,2026-03-17T20:54:48.989991
6417,16.000,-0.227552,16.000,16.000,625,2026-03-17T20:54:49.070147
6418,16.000,-0.227636,16.000,16.000,625,2026-03-17T20:54:49.150150
6419,16.000,-0.227725,16.000,16.000,625,2026-03-17T20:54:49.230177
6420,16.000,-0.227691,16.000,16.000,625,2026-03-17T20:54:49.323719
6421,16.000,-0.227748,16.000,16.000,625,2026-03-17T20:54:49.406733
6422,16.000,-0.227801,16.000,16.000,625,2026-03-17T20:54:49.483518
6423,16.000,-0.227803,16.000,16.000,625,2026-03-17T20:54:49.563414
6424,16.000,-0.227777,16.000,16.000,625,2026-03-17T20:54:49.656757
6425,16.000,-0.227766,16.000,16.000,625,2026-03-17T20:54:49.736796
6426,16.000,-0.227899,16.000,16.000,625,2026-03-17T20:54:49.816797
6427,16.000,-0.227782,16.000,16.000,625,2026-03-17T20:54:49.897010
6428,16.000,-0.227755,16.000,16.000,625,2026-03-17T20:54:49.976996
6429,16.000,-0.227816,16.000,16.000,625,2026-03-17T20:54:50.056996
6430,16.000,-0.227793,16.000,16.000,625,2026-03-17T20:54:50.150482
6431,16.000,-0.227700,16.000,16.000,625,2026-03-17T20:54:50.233692
6432,16.000,-0.227772,16.000,16.000,625,2026-03-17T20:54:50.310346
6433,16.000,-0.227729,16.000,16.000,625,2026-03-17T20:54:50.390525
6434,16.000,-0.227681,16.000,16.000,625,2026-03-17T20:54:50.470429
6435,16.000,-0.227754,16.000,16.000,625,2026-03-17T20:54:50.563457
6436,16.000,-0.227620,16.000,16.000,625,2026-03-17T20:54:50.643863
6437,16.000,-0.227631,16.000,16.000,625,2026-03-17T20:54:50.737364
6438,16.000,-0.227782,16.000,16.000,625,2026-03-17T20:54:50.817295
6439,16.000,-0.227783,16.000,16.000,625,2026-03-17T20:54:50.897336
6440,16.000,-0.227787,16.000,16.000,625,2026-03-17T20:54:50.990748
6441,16.000,-0.227806,16.000,16.000,625,2026-03-17T20:54:51.075194
6442,16.000,-0.227845,16.000,16.000,625,2026-03-17T20:54:51.150675
6443,16.000,-0.227866,16.000,16.000,625,2026-03-17T20:54:51.230816
6444,16.000,-0.227891,16.000,16.000,625,2026-03-17T20:54:51.310757
6445,16.000,-0.227765,16.000,16.000,625,2026-03-17T20:54:51.400785
6446,16.000,-0.227570,16.000,16.000,625,2026-03-17T20:54:51.484194
6447,16.000,-0.227741,16.000,16.000,625,2026-03-17T20:54:51.563826
6448,16.000,-0.227890,16.000,16.000,625,2026-03-17T20:54:51.644342
6449,16.000,-0.227832,16.000,16.000,625,2026-03-17T20:54:51.724344
6450,16.000,-0.227796,16.000,16.000,625,2026-03-17T20:54:51.804323
6451,16.000,-0.227762,16.000,16.000,625,2026-03-17T20:54:51.888280
6452,16.000,-0.227755,16.000,16.000,625,2026-03-17T20:54:51.977660
6453,16.000,-0.227839,16.000,16.000,625,2026-03-17T20:54:52.057613
6454,16.000,-0.227731,16.000,16.000,625,2026-03-17T20:54:52.137705
6455,16.000,-0.227755,16.000,16.000,625,2026-03-17T20:54:52.217756
6456,16.000,-0.227970,16.000,16.000,625,2026-03-17T20:54:52.298466
6457,16.000,-0.227811,16.000,16.000,625,2026-03-17T20:54:52.378306
6458,16.000,-0.227774,16.000,16.000,625,2026-03-17T20:54:52.457910
6459,16.000,-0.227764,16.000,16.000,625,2026-03-17T20:54:52.551403
6460,16.000,-0.227685,16.000,16.000,625,2026-03-17T20:54:52.631384
6461,16.000,-0.227640,16.000,16.000,625,2026-03-17T20:54:52.722584
6462,16.000,-0.227670,16.000,16.000,625,2026-03-17T20:54:52.804760
6463,16.000,-0.227806,16.000,16.000,625,2026-03-17T20:54:52.887861
6464,16.000,-0.227784,16.000,16.000,625,2026-03-17T20:54:52.964652
6465,16.000,-0.227757,16.000,16.000,625,2026-03-17T20:54:53.054115
6466,16.000,-0.227663,16.000,16.000,625,2026-03-17T20:54:53.136238
6467,16.000,-0.227693,16.000,16.000,625,2026-03-17T20:54:53.218329
6468,16.000,-0.227821,16.000,16.000,625,2026-03-17T20:54:53.311651
6469,16.000,-0.227840,16.000,16.000,625,2026-03-17T20:54:53.391671
6470,16.000,-0.227866,16.000,16.000,625,2026-03-17T20:54:53.477024
6471,16.000,-0.227887,16.000,16.000,625,2026-03-17T20:54:53.561877
6472,16.000,-0.227920,16.000,16.000,625,2026-03-17T20:54:53.631564
6473,16.000,-0.227933,16.000,16.000,625,2026-03-17T20:54:53.711603
6474,16.000,-0.227731,16.000,16.000,625,2026-03-17T20:54:53.791716
6475,16.000,-0.227399,16.000,16.000,625,2026-03-17T20:54:53.875050
6476,16.000,-0.227391,16.000,16.000,625,2026-03-17T20:54:53.951763
6477,16.000,-0.227817,16.000,16.000,625,2026-03-17T20:54:54.045226
6478,16.000,-0.227861,16.000,16.000,625,2026-03-17T20:54:54.125183
6479,16.000,-0.227470,16.000,16.000,625,2026-03-17T20:54:54.205307
6480,16.000,-0.227537,16.000,16.000,625,2026-03-17T20:54:54.298726
6481,16.000,-0.227609,16.000,16.000,625,2026-03-17T20:54:54.384168
6482,16.000,-0.227526,16.000,16.000,625,2026-03-17T20:54:54.472363
6483,16.000,-0.227586,16.000,16.000,625,2026-03-17T20:54:54.565343
6484,16.000,-0.227489,16.000,16.000,625,2026-03-17T20:54:54.645373
6485,16.000,-0.227563,16.000,16.000,625,2026-03-17T20:54:54.725323
6486,16.000,-0.227468,16.000,16.000,625,2026-03-17T20:54:54.805322
6487,16.000,-0.227509,16.000,16.000,625,2026-03-17T20:54:54.885435
6488,16.000,-0.227384,16.000,16.000,625,2026-03-17T20:54:54.965568
6489,16.000,-0.227329,16.000,16.000,625,2026-03-17T20:54:55.064378
6490,16.000,-0.227357,16.000,16.000,625,2026-03-17T20:54:55.138811
6491,16.000,-0.227399,16.000,16.000,625,2026-03-17T20:54:55.223079
6492,16.000,-0.227490,16.000,16.000,625,2026-03-17T20:54:55.298897
6493,16.000,-0.227694,16.000,16.000,625,2026-03-17T20:54:55.378920
6494,16.000,-0.227640,16.000,16.000,625,2026-03-17T20:54:55.458917
6495,16.000,-0.227550,16.000,16.000,625,2026-03-17T20:54:55.552307
6496,16.000,-0.227612,16.000,16.000,625,2026-03-17T20:54:55.632345
6497,16.000,-0.227815,16.000,16.000,625,2026-03-17T20:54:55.725335
6498,16.000,-0.227814,16.000,16.000,625,2026-03-17T20:54:55.805958
6499,16.000,-0.227835,16.000,16.000,625,2026-03-17T20:54:55.885764
6500,16.000,-0.227791,16.000,16.000,625,2026-03-17T20:54:55.965892
6501,16.000,-0.227950,16.000,16.000,625,2026-03-17T20:54:56.060781
6502,16.000,-0.227567,16.000,16.000,625,2026-03-17T20:54:56.139208
6503,16.000,-0.227573,16.000,16.000,625,2026-03-17T20:54:56.219218
6504,16.000,-0.227813,16.000,16.000,625,2026-03-17T20:54:56.299367
6505,16.000,-0.227681,16.000,16.000,625,2026-03-17T20:54:56.379255
6506,16.000,-0.227644,16.000,16.000,625,2026-03-17T20:54:56.459225
6507,16.000,-0.227668,16.000,16.000,625,2026-03-17T20:54:56.552854
6508,16.000,-0.227586,16.000,16.000,625,2026-03-17T20:54:56.632796
6509,16.000,-0.227592,16.000,16.000,625,2026-03-17T20:54:56.720325
6510,16.000,-0.227547,16.000,16.000,625,2026-03-17T20:54:56.792878
6511,16.000,-0.227691,16.000,16.000,625,2026-03-17T20:54:56.880404
6512,16.000,-0.227679,16.000,16.000,625,2026-03-17T20:54:56.952930
6513,16.000,-0.227667,16.000,16.000,625,2026-03-17T20:54:57.032830
6514,16.000,-0.227738,16.000,16.000,625,2026-03-17T20:54:57.112797
6515,16.000,-0.227603,16.000,16.000,625,2026-03-17T20:54:57.206383
6516,16.000,-0.227818,16.000,16.000,625,2026-03-17T20:54:57.291020
6517,16.000,-0.227807,16.000,16.000,625,2026-03-17T20:54:57.366340
6518,16.000,-0.227813,16.000,16.000,625,2026-03-17T20:54:57.456454
6519,16.000,-0.227863,16.000,16.000,625,2026-03-17T20:54:57.539326
6520,16.000,-0.227734,16.000,16.000,625,2026-03-17T20:54:57.619913
6521,16.000,-0.227798,16.000,16.000,625,2026-03-17T20:54:57.704366
6522,16.000,-0.227858,16.000,16.000,625,2026-03-17T20:54:57.779710
6523,16.000,-0.227914,16.000,16.000,625,2026-03-17T20:54:57.861216
6524,16.000,-0.227799,16.000,16.000,625,2026-03-17T20:54:57.939765
6525,16.000,-0.227798,16.000,16.000,625,2026-03-17T20:54:58.019899
6526,16.000,-0.227784,16.000,16.000,625,2026-03-17T20:54:58.109898
6527,16.000,-0.227810,16.000,16.000,625,2026-03-17T20:54:58.193430
6528,16.000,-0.227805,16.000,16.000,625,2026-03-17T20:54:58.273445
6529,16.000,-0.227791,16.000,16.000,625,2026-03-17T20:54:58.353403
6530,16.000,-0.227893,16.000,16.000,625,2026-03-17T20:54:58.433350
6531,16.000,-0.227760,16.000,16.000,625,2026-03-17T20:54:58.530346
6532,16.000,-0.227806,16.000,16.000,625,2026-03-17T20:54:58.606752
6533,16.000,-0.227681,16.000,16.000,625,2026-03-17T20:54:58.686818
6534,16.000,-0.227773,16.000,16.000,625,2026-03-17T20:54:58.784378
6535,16.000,-0.227727,16.000,16.000,625,2026-03-17T20:54:58.872866
6536,16.000,-0.227780,16.000,16.000,625,2026-03-17T20:54:58.963685
6537,16.000,-0.227834,16.000,16.000,625,2026-03-17T20:54:59.047004
6538,16.000,-0.227826,16.000,16.000,625,2026-03-17T20:54:59.127138
6539,16.000,-0.227828,16.000,16.000,625,2026-03-17T20:54:59.206984
6540,16.000,-0.227849,16.000,16.000,625,2026-03-17T20:54:59.300503
6541,16.000,-0.227832,16.000,16.000,625,2026-03-17T20:54:59.396998
6542,16.000,-0.227926,16.000,16.000,625,2026-03-17T20:54:59.473811
6543,16.000,-0.227790,16.000,16.000,625,2026-03-17T20:54:59.567084
6544,16.000,-0.227900,16.000,16.000,625,2026-03-17T20:54:59.660634
6545,16.000,-0.227540,16.000,16.000,625,2026-03-17T20:54:59.741186
6546,16.000,-0.227674,16.000,16.000,625,2026-03-17T20:54:59.825249
6547,16.000,-0.227779,16.000,16.000,625,2026-03-17T20:54:59.910609
6548,16.000,-0.227728,16.000,16.000,625,2026-03-17T20:54:59.994072
6549,16.000,-0.227680,16.000,16.000,625,2026-03-17T20:55:00.074051
6550,16.000,-0.227652,16.000,16.000,625,2026-03-17T20:55:00.167416
6551,16.000,-0.227607,16.000,16.000,625,2026-03-17T20:55:00.254009
6552,16.000,-0.227618,16.000,16.000,625,2026-03-17T20:55:00.327513
6553,16.000,-0.227727,16.000,16.000,625,2026-03-17T20:55:00.407337
6554,16.000,-0.227806,16.000,16.000,625,2026-03-17T20:55:00.487446
6555,16.000,-0.227713,16.000,16.000,625,2026-03-17T20:55:00.582399
6556,16.000,-0.227778,16.000,16.000,625,2026-03-17T20:55:00.674172
6557,16.000,-0.227977,16.000,16.000,625,2026-03-17T20:55:00.759846
6558,16.000,-0.227750,16.000,16.000,625,2026-03-17T20:55:00.847814
6559,16.000,-0.227748,16.000,16.000,625,2026-03-17T20:55:00.935003
6560,16.000,-0.227692,16.000,16.000,625,2026-03-17T20:55:01.021016
6561,16.000,-0.227704,16.000,16.000,625,2026-03-17T20:55:01.110624
6562,16.000,-0.227647,16.000,16.000,625,2026-03-17T20:55:01.194358
6563,16.000,-0.227684,16.000,16.000,625,2026-03-17T20:55:01.284805
6564,16.000,-0.227823,16.000,16.000,625,2026-03-17T20:55:01.367360
6565,16.000,-0.227776,16.000,16.000,625,2026-03-17T20:55:01.447783
6566,16.000,-0.227886,16.000,16.000,625,2026-03-17T20:55:01.540831
6567,16.000,-0.227804,16.000,16.000,625,2026-03-17T20:55:01.621188
6568,16.000,-0.227840,16.000,16.000,625,2026-03-17T20:55:01.701305
6569,16.000,-0.227858,16.000,16.000,625,2026-03-17T20:55:01.794634
6570,16.000,-0.227868,16.000,16.000,625,2026-03-17T20:55:01.874673
6571,16.000,-0.227881,16.000,16.000,625,2026-03-17T20:55:01.971613
6572,16.000,-0.227883,16.000,16.000,625,2026-03-17T20:55:02.047973
6573,16.000,-0.227843,16.000,16.000,625,2026-03-17T20:55:02.143066
6574,16.000,-0.227834,16.000,16.000,625,2026-03-17T20:55:02.221536
6575,16.000,-0.227805,16.000,16.000,625,2026-03-17T20:55:02.315429
6576,16.000,-0.227738,16.000,16.000,625,2026-03-17T20:55:02.394826
6577,16.000,-0.227778,16.000,16.000,625,2026-03-17T20:55:02.474894
6578,16.000,-0.227801,16.000,16.000,625,2026-03-17T20:55:02.554905
6579,16.000,-0.227781,16.000,16.000,625,2026-03-17T20:55:02.634981
6580,16.000,-0.227799,16.000,16.000,625,2026-03-17T20:55:02.728320
6581,16.000,-0.227766,16.000,16.000,625,2026-03-17T20:55:02.813081
6582,16.000,-0.227787,16.000,16.000,625,2026-03-17T20:55:02.911494
6583,16.000,-0.227777,16.000,16.000,625,2026-03-17T20:55:02.996812
6584,16.000,-0.227898,16.000,16.000,625,2026-03-17T20:55:03.095458
6585,16.000,-0.227834,16.000,16.000,625,2026-03-17T20:55:03.176137
6586,16.000,-0.227868,16.000,16.000,625,2026-03-17T20:55:03.292592
6587,16.000,-0.227708,16.000,16.000,625,2026-03-17T20:55:03.382485
6588,16.000,-0.227823,16.000,16.000,625,2026-03-17T20:55:03.462493
6589,16.000,-0.227789,16.000,16.000,625,2026-03-17T20:55:03.555329
6590,16.000,-0.227830,16.000,16.000,625,2026-03-17T20:55:03.648701
6591,16.000,-0.227788,16.000,16.000,625,2026-03-17T20:55:03.739897
6592,16.000,-0.227883,16.000,16.000,625,2026-03-17T20:55:03.826546
6593,16.000,-0.227811,16.000,16.000,625,2026-03-17T20:55:03.902007
6594,16.000,-0.227844,16.000,16.000,625,2026-03-17T20:55:03.995330
6595,16.000,-0.227868,16.000,16.000,625,2026-03-17T20:55:04.075484
6596,16.000,-0.227885,16.000,16.000,625,2026-03-17T20:55:04.155436
6597,16.000,-0.227784,16.000,16.000,625,2026-03-17T20:55:04.235483
6598,16.000,-0.227992,16.000,16.000,625,2026-03-17T20:55:04.328894
6599,16.000,-0.227442,16.000,16.000,625,2026-03-17T20:55:04.408938
6600,16.000,-0.227371,16.000,16.000,625,2026-03-17T20:55:04.502354
6601,16.000,-0.227754,16.000,16.000,625,2026-03-17T20:55:04.597876
6602,16.000,-0.227607,16.000,16.000,625,2026-03-17T20:55:04.683333
6603,16.000,-0.227425,16.000,16.000,625,2026-03-17T20:55:04.755561
6604,16.000,-0.227448,16.000,16.000,625,2026-03-17T20:55:04.835795
6605,16.000,-0.227582,16.000,16.000,625,2026-03-17T20:55:04.931155
6606,16.000,-0.227558,16.000,16.000,625,2026-03-17T20:55:05.009106
6607,16.000,-0.227582,16.000,16.000,625,2026-03-17T20:55:05.101570
6608,16.000,-0.227550,16.000,16.000,625,2026-03-17T20:55:05.181190
6609,16.000,-0.227516,16.000,16.000,625,2026-03-17T20:55:05.263252
6610,16.000,-0.227586,16.000,16.000,625,2026-03-17T20:55:05.345710
6611,16.000,-0.227494,16.000,16.000,625,2026-03-17T20:55:05.432852
